(written by ASE)

684 atoms
2 atom types

0.0                      18  xlo xhi
0.0                      18  ylo yhi
0.0                      18  zlo zhi

Masses

     1      12.010999999999997 # C
     2      1.0079999999999998 # H

Atoms # charge

   142   2 0.0898      17.208132704263363     -477.23072483629011        80.9666752400978
   143   2 0.0898      18.845353670988722     -476.94401313599144      80.239920942134361
   144   1 -0.1801       15.71005772357891     -476.36630724235681      78.772955065795301
   145   2 0.0892      17.192025442828047     -475.16269178927405      79.553782098265842
   146   2 0.0892      17.800713814384263     -476.04379838655575      78.085390911583261
   147   1 -0.2388      15.649861751222824       -476.829754905198       77.26815215703337
   148   2 0.0887      15.438411100617854      -477.1579954906361      79.463748863300523
   149   2 0.0887      15.172905788686117      -475.4496011169835      79.049356293931467
   150   2 0.081      15.804673103678265     -477.91397962516788      77.070130895697631
   151   2 0.081      14.629464020945047     -476.65658173760642       77.10174993532533
   152   2 0.081      16.058366999384944     -476.13431833142289      76.538305743236663
   153   1 -0.239      466.92875904551192      324.87112655787581     -230.89019875777262
   154   1 -0.1801      465.73815468644307      323.88023960802263     -230.45821315054425
   155   2 0.081      467.64002495866407      324.27400696137596     -231.53314156751401
   156   2 0.081      466.55660477273136      325.52289619882703     -231.73931123313636
   157   2 0.081      467.40168618379221       325.5311686776725     -230.15656047114467
   158   1 -0.1793      465.05041859088965      323.32205602768391     -231.73881053594329
   159   2 0.0887      466.36192588673271      323.05738163970994     -230.12427657541238
   160   2 0.0887      465.12048967874682      323.93490443993119     -229.58094972204995
   161   1 -0.1792      465.87997145024156      323.07070556262448     -233.07241138235489
   162   2 0.0894      464.72735202839169      322.42180544507301     -231.26513626473593
   163   2 0.0894      464.28343776976914       323.9206694276304     -231.98149147641632
   164   1 -0.1797      465.14954216428293       322.2244056505869     -234.11692988545244
   165   2 0.0896      466.12781847089394      324.03968319950354       -233.445509561373
   166   2 0.0896      466.84363242678967      322.46212720600766      -232.8492765760104
   167   1 -0.1794      465.61372915203299      322.49165249292349     -235.55403279664864
   168   2 0.0894      465.52947651729681      321.23264798160216     -233.98656455664965
   169   2 0.0894      464.01807583251104      322.17216014466629     -233.95320727018421
   170   1 -0.1789      464.85300138909639      323.60501325299168      -236.2332434838348
   171   2 0.0896      466.64474135441299      322.60647388246798     -235.55985137453689
   172   2 0.0896      465.50308411176735      321.51518636960725     -236.06299678199417
   173   1 -0.18      464.95474130792149      324.92351659635932     -235.58804536145013
   174   2 0.0899      465.27310431044725      323.80293317796293     -237.21385014380974
   175   2 0.0899      463.74941861567925       323.2694732695735     -236.32287498704696
   176   1 -0.1789      466.16690870790086      325.74544257176285     -235.79421729768038
   177   2 0.0893      464.02985384602772       325.3288403946342      -235.9747940876648
   178   2 0.0893      464.79855603754635      325.04108110808016     -234.49745714802512
   179   1 -0.1797      466.03492867641722      327.14678249312794     -235.18591385523021
   180   2 0.0898      467.03465636565051      325.17956436252319     -235.66444691238513
   181   2 0.0898      466.02516688129612      325.89518565823397     -236.88078912746928
   182   1 -0.1801        467.094701501874      328.21262735497976     -235.51174068497559
   183   2 0.0892      465.07383714308867      327.53568776355309     -235.32187181413693
   184   2 0.0892      465.87290869802996      327.06745646468153     -234.07467136278851
   185   1 -0.2388      467.17240668579939      328.48507868285191     -236.92415570699632
   186   2 0.0887      466.93857393413919      329.19918431226284     -235.03727484401506
   187   2 0.0887      468.12390634740933      327.78853032354584     -235.21676858516619
   188   2 0.081       467.4143173321396      327.63035805976961     -237.37047218437377
   189   2 0.081      466.42501527505556      328.94471171391484     -237.50784355934678
   190   2 0.081      468.01861060538897       329.1828635541624     -237.09084640959071
   191   1 -0.239     -276.62257639577808      52.583838918273273     -13.852735712252583
   192   1 -0.1801     -277.45026166395701      52.446122453615672     -15.193421769543296
   193   2 0.081     -276.08255919787115      51.732453764075956     -13.497118222349922
   194   2 0.081     -275.88436179934064       53.42292553564068     -13.700625660022069
   195   2 0.081     -277.37722189095234      52.775361818391879       -13.1284718284655
   196   1 -0.1793     -276.81962670715114      53.013483633659916     -16.480283251364305
   197   2 0.0887     -277.79233290108357      51.522415695864936     -15.472200403595828
   198   2 0.0887     -278.43871859989457      53.105338302016243     -15.086181341815475
   199   1 -0.1792     -277.30235040552128      54.335078788152224     -17.183135424999161
   200   2 0.0894     -275.75166364088426      53.030032446673395     -16.313148119078782
   201   2 0.0894     -276.74613316079603      52.280226717957227     -17.215609599607287
   202   1 -0.1797     -276.26918431470494      55.245257547168173     -17.699422159477479
   203   2 0.0896     -277.94029247731777      54.237122647919435      -18.12945052918127
   204   2 0.0896     -277.97981842861026      54.917294213902515     -16.602374735941083
   205   1 -0.1794     -276.66947873746653      56.471548793593101     -18.491375536371521
   206   2 0.0894     -275.64793530153224      55.491361640315908       -16.7992943166423
   207   2 0.0894       -275.606300329286      54.615438856684655     -18.263712212189986
   208   1 -0.1789     -277.09975039058105      55.974459631133811     -19.857034369168836
   209   2 0.0896     -277.46230723096488      56.938682330086763     -17.881389664354728
   210   2 0.0896     -275.84569780535054      57.133915374908128     -18.596035329871057
   211   1 -0.18     -276.75289468497436      56.914317620194105     -21.055391759241125
   212   2 0.0899     -276.58332413912143      55.041802889138346     -20.149088190301185
   213   2 0.0899     -278.25759074277408      55.856958612745785     -19.811951823721948
   214   1 -0.1789     -277.30532167207599      56.236349271380071      -22.36438026693812
   215   2 0.0893     -277.27796782964168      57.813398197431454     -20.840199436979464
   216   2 0.0893     -275.63082971608253       56.99318712079068     -21.120817153362669
   217   1 -0.1797     -277.88454912885061      57.334809962596594     -23.232338345975339
   218   2 0.0898     -276.47554999001306      55.609947781114037     -22.784592309992277
   219   2 0.0898      -278.0902196770507      55.531346412559742     -22.078048275887653
   220   1 -0.1801     -277.91170586479836      56.938312058769171      -24.70534682317745
   221   2 0.0892     -278.74706348995068       57.64020194502173     -22.677263450172845
   222   2 0.0892       -277.290595636148      58.233869066617352     -23.089006429766577
   223   1 -0.2388     -276.55367401056822      56.717760143289773     -25.360956790328629
   224   2 0.0887     -278.45017727317042       56.03500505025665     -24.899520986400166
   225   2 0.0887     -278.26482136117471      57.751078017675198     -25.385508010956578
   226   2 0.081      -275.8658247648026      57.457421511574488      -24.97268223624944
   227   2 0.081     -276.18450616727853      55.695439177724985     -25.173982065014194
   228   2 0.081     -276.64894129779969      56.840174690948636     -26.410323445761225
   229   1 -0.239     -295.56576422442038      78.508255531333873     -259.51442839889995
   230   1 -0.1801     -297.03990865894235      78.654043902872672     -259.11046043013391
   231   2 0.081     -295.01602876375142       79.46018422535758     -259.54490818032491
   232   2 0.081       -294.920560474149      77.923505689388151     -258.85836700965706
   233   2 0.081     -295.58823852078399      78.153357599429029     -260.52098701967128
   234   1 -0.1793     -297.32930063799563      78.950423497409929     -257.63157197022241
   235   2 0.0887       -297.385752694921      79.521735278241735     -259.75282124799821
   236   2 0.0887     -297.47800846931307      77.716433249979616     -259.48642993278048
   237   1 -0.1792     -298.80813910572738      78.894482187780525     -257.37615072731631
   238   2 0.0894     -296.82322455819497      78.150322950017284     -257.11842637764357
   239   2 0.0894     -296.85108643296547      79.821432110384052      -257.2870645894219
   240   1 -0.1797     -299.74672094506786      79.774664057894427     -258.12460855055917
   241   2 0.0896      -299.0509920424438      77.849984299349984     -257.42287851280702
   242   2 0.0896     -298.66644297440939      79.107987217724457     -256.27700119929892
   243   1 -0.1794     -301.24211605794062      79.379102202583056     -257.88000694692056
   244   2 0.0894     -299.51138212169298      80.858622973439807     -257.95697603692366
   245   2 0.0894     -299.55434196819368      79.653938025688916     -259.20828841545233
   246   1 -0.1789     -302.06798705387899      79.457271591459715     -259.19342777102958
   247   2 0.0896     -301.27101899195543      78.324846593511225     -257.68590946758246
   248   2 0.0896     -301.57086198842887      80.170238650386906     -257.21556864293035
   249   1 -0.18     -303.41792137671223       78.77983453987261     -259.13691523427872
   250   2 0.0899     -302.28796355790485      80.460999718580808     -259.48865747470472
   251   2 0.0899     -301.44923464028687      78.968611103913105     -259.98641506803148
   252   1 -0.1789     -304.25496589989797      79.433591451828548     -257.99376156355106
   253   2 0.0893     -303.81254351285759       78.95246077885605     -260.04936964048665
   254   2 0.0893     -303.22432182366657      77.686991431598003     -259.21587789096179
   255   1 -0.1797     -305.77289505557081      79.243360189172591     -258.20882049951655
   256   2 0.0898     -303.99539114165066      78.940983017068717     -257.06356237182962
   257   2 0.0898     -304.06095951701826      80.481223001157289     -257.76485917558006
   258   1 -0.1801     -306.60215001893647      79.757574188944005     -256.95555850295972
   259   2 0.0892     -305.96356811639038      79.927497188849728     -259.07959118361453
   260   2 0.0892     -306.02238188497637      78.198966416454709     -258.49456814295883
   261   1 -0.2388     -306.74440127150268      81.297737159587783      -256.8951926059699
   262   2 0.0887     -307.61293177710638      79.387408012355422     -256.92984186015786
   263   2 0.0887     -306.21925971527668      79.397695172976142     -256.01242435801498
   264   2 0.081     -307.46890293678035      81.664274522849738     -256.05898705786962
   265   2 0.081     -305.82642363348629      81.894628449836475     -256.75059792712671
   266   2 0.081     -307.14572234469654      81.707133970147353      -257.8794383113916
   267   1 -0.239     -188.92357488698752      261.66591410480532     -191.42940796548993
   268   1 -0.1801     -187.47541784459321      261.59335949324986     -190.85749065107004
   269   2 0.081     -189.71925473741231      261.12232579747058      -190.9877674710751
   270   2 0.081     -189.26316805089624      262.59837536960401     -191.12621910435786
   271   2 0.081     -188.97923039831576      261.32176232684435     -192.46865379065625
   272   1 -0.1793     -186.85755402659188      260.12330887719691     -190.98921691532388
   273   2 0.0887     -186.73813706410664      262.17583382517478     -191.37035628341997
   274   2 0.0887     -187.51805231392979      261.96510479971073     -189.83968228954984
   275   1 -0.1792     -185.47041289684901      260.07683909310691     -190.29082265258324
   276   2 0.0894     -187.53715803835098      259.37634104737265     -190.60927365377702
   277   2 0.0894       -186.683425820433      259.84548682062643     -192.00944811331533
   278   1 -0.1797     -184.55670130655946      258.85765624742891     -190.62403821295416
   279   2 0.0896      -184.8686862467712      261.03464438925039     -190.36882315814955
   280   2 0.0896     -185.70470562872333      260.08146017274572     -189.24935722165554
   281   1 -0.1794     -185.05370083626991      257.59483393427132     -189.90628876885694
   282   2 0.0894     -184.44574806354629      258.74023987247796     -191.82104529630197
   283   2 0.0894     -183.63040102441354      258.96397345012156     -190.27169613851078
   284   1 -0.1789      -184.1588645391619      256.33632500942167     -190.02707649740631
   285   2 0.0896     -185.22045565485328      257.79242849614366     -188.86826506551904
   286   2 0.0896     -186.05912352715373      257.30358222108157     -190.23130470785696
   287   1 -0.18     -182.66599134865007      256.36893229504187     -189.62992807553769
   288   2 0.0899     -184.66918820131559      255.41359168242158     -189.62690244805376
   289   2 0.0899     -184.03057942314499      256.16685101779819     -191.09328147730088
   290   1 -0.1789     -182.14866445685897      257.19876933203716     -188.37124660055497
   291   2 0.0893     -182.33618014309025      255.29867899455007     -189.62764418897962
   292   2 0.0893     -182.13387011170585      256.88890620988087     -190.42965490404976
   293   1 -0.1797     -182.74749036920304      256.74549121028849     -187.08761533649371
   294   2 0.0898     -181.09878585568697      257.17527641027363     -188.28233549656744
   295   2 0.0898     -182.29844263656992      258.23010959680551     -188.52805770540448
   296   1 -0.1801     -182.66096877624614      255.27101095641609     -186.56581037005265
   297   2 0.0892     -182.49320901832144      257.48847112254577       -186.414829163923
   298   2 0.0892     -183.75621759783999      256.76569117550116     -187.30147563280514
   299   1 -0.2388     -183.31743250928648      255.00523813276251     -185.20078127472087
   300   2 0.0887     -183.09440143256316      254.57553257853161     -187.25800609379516
   301   2 0.0887     -181.56961216666028       255.0763595075118     -186.43044673645659
   302   2 0.081     -184.40471614266193       255.1652825300896     -185.15487830464053
   303   2 0.081     -183.07221821973906      253.99247467952395     -185.06940529944205
   304   2 0.081     -182.90516145437485        255.595845572564     -184.44354298365658
   305   1 -0.239     -968.10450366008979     -49.388842938874973      122.04582198785307
   306   1 -0.1801     -968.99031019651056     -50.542467062051514      121.80189699536662
   307   2 0.081     -968.69887477986117     -48.470564879454699       122.0234107741579
   308   2 0.081     -967.62260934169922     -49.332753932440305      123.02047908892411
   309   2 0.081     -967.23605068296558     -49.384198548813103      121.32279493970469
   310   1 -0.1793     -969.64005098772623     -50.683901385535151      120.42099849067139
   311   2 0.0887     -968.42541977978578     -51.505549993005971      121.99914202710498
   312   2 0.0887      -969.8071932086832     -50.541142260045028      122.57181894981898
   313   1 -0.1792     -970.64692370297962     -51.691751699852404      120.29739903590263
   314   2 0.0894     -970.24561800291815     -49.826671940351098      120.28538766999739
   315   2 0.0894     -968.90592651731765     -50.757119200076247       119.6695719559148
   316   1 -0.1797     -971.10019896459949      -52.10060275419626      118.88561314481862
   317   2 0.0896      -970.3043830641061     -52.610476065971284      120.64787434927884
   318   2 0.0896     -971.43819792462625     -51.444642383259094       120.9574083804456
   319   1 -0.1794     -972.00734423884069     -53.251592953641421      118.84055605178231
   320   2 0.0894     -971.50361033709464     -51.184330259569904      118.46802376594977
   321   2 0.0894     -970.25753682325319     -52.453309461927311      118.23076658309346
   322   1 -0.1789     -972.37732912881677     -53.641975420964016      117.39182597804168
   323   2 0.0896     -971.57184691506654     -54.176300802899632      119.19691199056135
   324   2 0.0896     -972.88031599208432     -52.937018708097625      119.41807438717831
   325   1 -0.18     -973.81223030923866      -54.28390726611584       117.3081163257888
   326   2 0.0899     -972.30122857797403     -52.806088127853087      116.77539689912128
   327   2 0.0899     -971.71686318416323     -54.327738685664187      116.91115080472596
   328   1 -0.1789     -974.24182497438187     -54.342285737856159      115.83397218911703
   329   2 0.0893     -973.98155244390364     -55.244957511747664      117.89475450710925
   330   2 0.0893     -974.44065558168381     -53.458220109827067      117.82180750312149
   331   1 -0.1797     -975.74114677853186     -54.645304360775057      115.65966071582378
   332   2 0.0898     -974.16827130059323     -53.449329096792347      115.34198857111699
   333   2 0.0898     -973.53017539803056     -54.845855071787142      115.22610131449233
   334   1 -0.1801     -976.77843684450158     -53.511097578558278      116.04256588375674
   335   2 0.0892     -975.84265971192929     -54.831957725304306       114.5845161605186
   336   2 0.0892     -976.02049819871752     -55.649164794374272      116.14487803944819
   337   1 -0.2388     -978.25657458183616      -54.03707058171991       115.9300679240399
   338   2 0.0887     -976.58828646766779     -53.172705887312624      117.05365959896746
   339   2 0.0887     -976.49585484990257     -52.552982749758428      115.51781370720445
   340   2 0.081     -978.31908043978183     -54.712481991849906      115.08892989316182
   341   2 0.081     -978.62678053264278     -54.480148531180774      116.88759721704106
   342   2 0.081     -978.93088987395743     -53.209064003576493      115.67609414670808
   343   1 -0.239      421.69687151380168      13.322781677879135     -300.89471927264037
   344   1 -0.1801      422.78061060887529      13.506254836824212     -299.87281604578277
   345   2 0.081      421.54839297890112      14.186526032567283     -301.45148681194996
   346   2 0.081      422.17772143535274      12.641324061475544     -301.64354356572574
   347   2 0.081      420.70651232156968      13.012428369100213     -300.49371935976387
   348   1 -0.1793      422.10928019700731      14.187310827389553     -298.63660012090895
   349   2 0.0887      423.27517340499588      12.567882441069287     -299.56624808753259
   350   2 0.0887      423.56863817178288       14.11171832826707     -300.22015740526098
   351   1 -0.1792      423.14456950535089      14.728697452931529     -297.62881558353916
   352   2 0.0894      421.36458450992569      14.926653712350289     -298.71762000073807
   353   2 0.0894      421.38005527546972      13.441905719890014     -298.27047107504421
   354   1 -0.1797      422.55412566852124      15.811862190297672     -296.67878449871426
   355   2 0.0896      423.57813979937572       13.93181803626052     -296.98899255122564
   356   2 0.0896      423.90112765322385       15.27393218374975     -298.18974397853952
   357   1 -0.1794      423.32794260182612      16.120567168825776     -295.25920468342588
   358   2 0.0894      422.29538613441144      16.695886226993043     -297.23291585893162
   359   2 0.0894      421.64558467025682      15.350852666934257     -296.47414406047398
   360   1 -0.1789      422.62731225358505      17.084994616087627     -294.42107501869447
   361   2 0.0896      423.57232698671891      15.180345201420582     -294.79124608170935
   362   2 0.0896      424.36395496077756        16.4796992992291     -295.60122900042722
   363   1 -0.18      421.21920042630302      16.677467699170847     -294.04184528096329
   364   2 0.0899       423.3243225859776      17.416095524795995     -293.72716705035077
   365   2 0.0899      422.61115295501651       17.93095060030306      -295.0807829406246
   366   1 -0.1789      420.65688120277224      17.803535850868151     -293.25334391646703
   367   2 0.0893      420.52845504431247      16.342590025988411     -294.81321439181914
   368   2 0.0893      421.18782907049388       15.69342407341219     -293.40575047107882
   369   1 -0.1797      419.79718047836707      18.694287995413838     -294.09346348829001
   370   2 0.0898      420.22737966877003      17.460419393192506     -292.32933795391654
   371   2 0.0898      421.56833406199246       18.27336335710082     -292.89915765755308
   372   1 -0.1801      418.34085275025359      18.270962883871501     -294.05348053835877
   373   2 0.0892      419.82085870690366      19.668608780411542     -293.57046753185591
   374   2 0.0892      420.12860963410685      18.792965085307586     -295.15743828318193
   375   1 -0.2388      417.99306344625353       16.97702822600052     -294.63021411247774
   376   2 0.0887      418.06507006808039      18.118273777742907     -292.97003242844488
   377   2 0.0887      417.86384885245667      19.078173808174583     -294.51597985015889
   378   2 0.081      418.37374169940199       16.98519122809796     -295.58188343304835
   379   2 0.081      418.21433443015354      16.080700586629746     -293.98765235526855
   380   2 0.081      416.86059709645963      16.945108334568207     -294.51556370743151
   381   1 -0.239      232.06864684954559     -62.644027978429435      196.80136786697079
   382   1 -0.1801      231.73099431104603     -63.163676821066403      198.26642799978038
   383   2 0.081      231.27341413717599     -62.944484419517828      196.17136962091905
   384   2 0.081       232.1800724472248     -61.580248868658707      196.94157237858849
   385   2 0.081      232.96991516733746     -63.031747254340168      196.41032753932447
   386   1 -0.1793      232.84442406389672      -63.53980941788015      199.22160159761287
